3713	EV	38	30.00E-3	Pass	47.62	Pass	13.35	Fail	34.27	Fail	1.18E-6	Fail	6.48	Fail	1.20	Pass	47.51	47.51	1.20E-6	7.80E-6	Fail
3714	EV	39	30.00E-3	Pass	46.94	Pass	13.99	Fail	32.95	Fail	995.75E-9	Fail	8.34	Fail	1.21	Pass	46.79	46.79	1.21E-6	10.09E-6	Fail
3715	EV	40	30.00E-3	Pass	46.73	Pass	14.57	Pass	32.16	Fail	351.05E-9	Fail	10.47	Fail	1.20	Pass	46.53	46.64	1.20E-6	12.57E-6	Fail
3716	EV	41	30.00E-3	Pass	46.58	Pass	15.00	Pass	31.58	Fail	80.27E-9	Fail	12.70	Fail	1.23	Pass	45.58	46.47	1.23E-6	15.61E-6	Fail
3717	EV	42	30.00E-3	Pass	46.73	Pass	15.35	Pass	31.38	Fail	63.60E-9	Fail	15.66	Fail	1.20	Pass	45.04	46.61	1.20E-6	18.82E-6	Fail
3718	EV	43	30.00E-3	Pass	46.72	Pass	15.69	Pass	31.03	Fail	47.44E-9	Fail	19.17	Fail	1.22	Pass	44.42	46.57	1.22E-6	23.30E-6	Fail
3719	EV	44	30.00E-3	Pass	46.72	Pass	16.05	Pass	30.67	Pass	37.37E-9	Fail	24.88	Fail	1.21	Pass	43.92	46.58	1.21E-6	30.08E-6	Fail
3720	EV	45	30.00E-3	Pass	46.72	Pass	16.30	Pass	30.42	Pass	28.93E-9	Pass	33.02	Fail	1.21	Pass	43.43	46.56	1.21E-6	39.95E-6	Fail
3721	EV	46	30.00E-3	Pass	46.76	Pass	16.62	Pass	30.14	Pass	23.46E-9	Pass	49.60	Pass	1.19	Pass	43.05	46.67	1.19E-6	58.93E-6	Pass
3722	EV	47	30.00E-3	Pass	46.72	Pass	16.79	Pass	29.93	Pass	19.22E-9	Pass	62.75	Pass	1.22	Pass	42.72	46.55	1.22E-6	76.49E-6	Pass
3723	EV	48	30.00E-3	Pass	46.73	Pass	17.05	Pass	29.68	Pass	17.73E-9	Pass	78.86	Pass	1.22	Pass	42.65	46.57	1.22E-6	95.90E-6	Pass
3724	EV	49	30.00E-3	Pass	46.36	Pass	17.20	Pass	29.17	Pass	13.68E-9	Pass	82.45	Pass	1.21	Pass	42.24	46.30	1.21E-6	100.01E-6	Pass
3725	EV	50	30.00E-3	Pass	46.30	Pass	17.47	Pass	28.83	Pass	12.47E-9	Pass	79.85	Pass	1.21	Pass	42.15	46.12	1.21E-6	96.37E-6	Pass
3726	EV	51	30.00E-3	Pass	45.96	Pass	17.66	Pass	28.29	Pass	10.75E-9	Pass	82.86	Pass	1.21	Pass	41.85	45.90	1.21E-6	100.01E-6	Pass
3727	EV	52	30.00E-3	Pass	45.78	Pass	17.81	Pass	27.97	Pass	8.99E-9	Pass	81.78	Pass	1.22	Pass	41.70	45.71	1.22E-6	100.01E-6	Pass
3728	EV	53	30.00E-3	Pass	45.74	Pass	18.03	Pass	27.71	Pass	9.00E-9	Pass	81.64	Pass	1.22	Pass	41.60	45.70	1.22E-6	100.01E-6	Pass
3729	EV	54	30.00E-3	Pass	45.53	Pass	18.16	Pass	27.37	Pass	9.00E-9	Pass	80.98	Pass	1.24	Pass	41.50	45.50	1.24E-6	100.01E-6	Pass
3730	EV	55	30.00E-3	Pass	45.35	Pass	18.33	Pass	27.02	Pass	6.91E-9	Pass	81.78	Pass	1.22	Pass	41.28	45.30	1.22E-6	100.01E-6	Pass
3731	EV	56	30.00E-3	Pass	45.13	Pass	18.58	Pass	26.55	Pass	5.09E-9	Pass	82.86	Pass	1.21	Pass	40.92	45.10	1.21E-6	100.01E-6	Pass
3732	EV	57	30.00E-3	Pass	44.53	Pass	19.08	Pass	25.45	Pass	3.56E-9	Pass	83.21	Pass	1.20	Pass	40.41	44.50	1.20E-6	100.01E-6	Pass
3733	EV	58	30.00E-3	Pass	43.74	Pass	19.57	Pass	24.17	Pass	-379.67E-12	Pass	81.31	Pass	1.23	Pass	39.62	43.70	1.23E-6	100.01E-6	Pass
3734	EV	59	30.00E-3	Pass	43.84	Pass	19.58	Pass	24.27	Pass	314.59E-12	Pass	83.28	Pass	1.20	Pass	39.76	43.71	1.20E-6	100.01E-6	Pass
3735	EV	60	30.00E-3	Pass	43.60	Pass	19.66	Pass	23.93	Pass	1.00E-9	Pass	82.66	Pass	1.21	Pass	39.61	43.51	1.21E-6	100.01E-6	Pass
3736	EV	61	30.00E-3	Pass	43.92	Pass	19.65	Pass	24.27	Pass	29.52E-12	Pass	83.07	Pass	1.20	Pass	39.71	43.74	1.20E-6	100.01E-6	Pass
3737	EV	62	30.00E-3	Pass	43.56	Pass	19.84	Pass	23.73	Pass	-411.76E-12	Pass	81.64	Pass	1.22	Pass	39.42	43.51	1.22E-6	100.01E-6	Pass
3738	EV	63	30.00E-3	Pass	43.53	Pass	20.02	Pass	23.51	Pass	0.00E+0	Pass	81.64	Pass	1.22	Pass	39.55	43.50	1.22E-6	100.01E-6	Pass
3739	EV	64	30.00E-3	Pass	43.87	Pass	19.69	Pass	24.19	Pass	1.00E-9	Pass	81.44	Pass	1.23	Pass	39.77	43.72	1.23E-6	100.01E-6	Pass
3740	EV	65	30.00E-3	Pass	43.92	Pass	19.72	Pass	24.20	Pass	2.00E-9	Pass	83.34	Pass	1.20	Pass	39.72	43.75	1.20E-6	100.01E-6	Pass
3741	EV	66	30.00E-3	Pass	43.74	Pass	19.82	Pass	23.92	Pass	694.06E-12	Pass	82.72	Pass	1.21	Pass	39.64	43.70	1.21E-6	100.01E-6	Pass
3742	EV	67	30.00E-3	Pass	43.50	Pass	20.09	Pass	23.41	Pass	0.00E+0	Pass	83.55	Pass	1.20	Pass	39.40	43.32	1.20E-6	100.01E-6	Pass
3743	EV	68	30.00E-3	Pass	42.12	Pass	20.89	Pass	21.22	Pass	-1.00E-9	Pass	82.86	Pass	1.21	Pass	38.01	41.94	1.21E-6	100.01E-6	Pass
3744	EV	69	30.00E-3	Pass	42.83	Pass	20.58	Pass	22.24	Pass	-1.00E-9	Pass	80.28	Pass	1.21	Pass	38.90	42.71	1.21E-6	96.97E-6	Pass
3745	EV	70	30.00E-3	Pass	42.93	Pass	20.57	Pass	22.36	Pass	-1.00E-9	Pass	81.38	Pass	1.23	Pass	38.96	42.90	1.23E-6	100.01E-6	Pass
3746	EV	71	30.00E-3	Pass	41.79	Pass	21.13	Pass	20.66	Pass	4.00E-9	Pass	83.76	Pass	1.19	Pass	37.68	41.71	1.19E-6	100.01E-6	Pass
3747	EV	72	30.00E-3	Pass	42.53	Pass	20.93	Pass	21.60	Pass	-2.00E-9	Pass	83.28	Pass	1.20	Pass	38.47	42.50	1.20E-6	100.01E-6	Pass
3748	EV	73	30.00E-3	Pass	42.82	Pass	20.67	Pass	22.15	Pass	-1.00E-9	Pass	82.72	Pass	1.21	Pass	38.89	42.71	1.21E-6	100.01E-6	Pass
3749	EV	74	30.00E-3	Pass	42.72	Pass	20.75	Pass	21.97	Pass	-1.00E-9	Pass	83.00	Pass	1.20	Pass	38.69	42.56	1.20E-6	100.01E-6	Pass
3750	EV	75	30.00E-3	Pass	42.32	Pass	21.17	Pass	21.15	Pass	-2.00E-9	Pass	82.93	Pass	1.21	Pass	38.25	42.16	1.21E-6	100.01E-6	Pass
3751	EV	76	30.00E-3	Pass	41.92	Pass	21.51	Pass	20.40	Pass	-2.00E-9	Pass	83.00	Pass	1.20	Pass	37.88	41.74	1.20E-6	100.01E-6	Pass
3752	EV	77	30.00E-3	Pass	42.11	Pass	21.43	Pass	20.67	Pass	-2.00E-9	Pass	83.97	Pass	1.19	Pass	37.96	41.93	1.19E-6	100.01E-6	Pass
3753	EV	78	30.00E-3	Pass	42.17	Pass	21.23	Pass	20.93	Pass	-2.00E-9	Pass	83.55	Pass	1.20	Pass	38.07	42.11	1.20E-6	100.01E-6	Pass
3754	EV	79	30.00E-3	Pass	42.33	Pass	21.18	Pass	21.15	Pass	-1.72E-9	Pass	83.41	Pass	1.20	Pass	38.36	42.30	1.20E-6	100.01E-6	Pass
3755	EV	80	30.00E-3	Pass	42.13	Pass	21.43	Pass	20.70	Pass	-2.00E-9	Pass	83.48	Pass	1.20	Pass	38.01	42.10	1.20E-6	100.01E-6	Pass
3756	EV	81	30.00E-3	Pass	42.12	Pass	21.50	Pass	20.62	Pass	-2.29E-9	Pass	83.97	Pass	1.19	Pass	38.04	41.95	1.19E-6	100.01E-6	Pass
3757	EV	82	30.00E-3	Pass	42.02	Pass	21.55	Pass	20.48	Pass	-2.00E-9	Pass	82.11	Pass	1.22	Pass	38.07	41.91	1.22E-6	100.01E-6	Pass
3758	EV	83	30.00E-3	Pass	41.22	Pass	22.06	Pass	19.16	Pass	-3.00E-9	Pass	83.48	Pass	1.20	Pass	37.13	41.11	1.20E-6	100.01E-6	Pass
3759	EV	84	30.00E-3	Pass	41.28	Pass	22.06	Pass	19.22	Pass	-3.00E-9	Pass	83.34	Pass	1.20	Pass	37.16	41.12	1.20E-6	100.01E-6	Pass
3760	EV	85	30.00E-3	Pass	41.11	Pass	22.13	Pass	18.98	Fail	-3.00E-9	Pass	82.32	Pass	1.22	Pass	37.08	40.92	1.22E-6	100.01E-6	Fail
3761	EV	86	30.00E-3	Pass	40.93	Pass	22.20	Pass	18.73	Fail	-1.00E-9	Pass	82.32	Pass	1.22	Pass	36.95	40.90	1.22E-6	100.01E-6	Fail
3762	EV	87	30.00E-3	Pass	40.92	Pass	22.20	Pass	18.72	Fail	-3.00E-9	Pass	79.36	Pass	1.20	Pass	37.04	40.79	1.20E-6	94.92E-6	Fail
3763	EV	88	30.00E-3	Pass	41.54	Pass	21.90	Pass	19.64	Pass	-2.00E-9	Pass	83.48	Pass	1.20	Pass	37.53	41.50	1.20E-6	100.01E-6	Pass
3764	EV	89	30.00E-3	Pass	41.11	Pass	22.16	Pass	18.95	Fail	-3.00E-9	Pass	71.33	Pass	1.19	Pass	37.17	40.93	1.19E-6	85.17E-6	Fail
3765	EV	90	30.00E-3	Pass	41.18	Pass	22.12	Pass	19.07	Pass	-3.00E-9	Pass	81.84	Pass	1.22	Pass	37.31	41.11	1.22E-6	100.01E-6	Pass
3766	EV	91	30.00E-3	Pass	41.18	Pass	22.19	Pass	18.99	Fail	-3.43E-9	Pass	83.55	Pass	1.20	Pass	37.21	41.11	1.20E-6	100.01E-6	Fail
3767	EV	92	30.00E-3	Pass	40.36	Pass	22.64	Pass	17.72	Fail	-3.00E-9	Pass	82.38	Pass	1.21	Pass	36.43	40.31	1.21E-6	100.01E-6	Fail
3768	EV	93	30.00E-3	Pass	41.13	Pass	22.34	Pass	18.79	Fail	-3.95E-9	Pass	83.21	Pass	1.20	Pass	37.09	41.06	1.20E-6	100.01E-6	Fail
3769	EV	94	30.00E-3	Pass	41.43	Pass	22.12	Pass	19.31	Pass	-3.00E-9	Pass	81.11	Pass	1.23	Pass	37.41	41.31	1.23E-6	100.01E-6	Pass
3770	EV	95	30.00E-3	Pass	41.63	Pass	21.99	Pass	19.64	Pass	-2.00E-9	Pass	83.97	Pass	1.19	Pass	37.58	41.51	1.19E-6	100.01E-6	Pass
3771	EV	96	30.00E-3	Pass	41.53	Pass	22.02	Pass	19.51	Pass	-2.70E-9	Pass	81.31	Pass	1.23	Pass	37.56	41.50	1.23E-6	100.01E-6	Pass
3772	EV	97	30.00E-3	Pass	41.44	Pass	22.14	Pass	19.31	Pass	-2.00E-9	Pass	83.76	Pass	1.19	Pass	37.36	41.31	1.19E-6	100.01E-6	Pass
3773	EV	98	30.00E-3	Pass	40.94	Pass	22.54	Pass	18.40	Fail	-3.00E-9	Pass	81.78	Pass	1.22	Pass	36.97	40.90	1.22E-6	100.01E-6	Fail
3774	EV	99	30.00E-3	Pass	40.53	Pass	22.83	Pass	17.70	Fail	-3.00E-9	Pass	83.28	Pass	1.20	Pass	36.53	40.50	1.20E-6	100.01E-6	Fail
3775	EV	100	30.00E-3	Pass	40.94	Pass	22.52	Pass	18.42	Fail	-3.00E-9	Pass	80.98	Pass	1.24	Pass	37.13	40.90	1.24E-6	100.01E-6	Fail
3776	EV	101	30.00E-3	Pass	41.30	Pass	22.32	Pass	18.99	Fail	-3.00E-9	Pass	80.86	Pass	1.21	Pass	37.32	41.12	1.21E-6	98.01E-6	Fail
3777	EV	102	30.00E-3	Pass	41.52	Pass	22.12	Pass	19.41	Pass	-3.00E-9	Pass	81.38	Pass	1.23	Pass	37.53	41.39	1.23E-6	100.01E-6	Pass
3778	EV	103	30.00E-3	Pass	41.73	Pass	22.07	Pass	19.65	Pass	-2.00E-9	Pass	81.98	Pass	1.22	Pass	37.75	41.70	1.22E-6	100.01E-6	Pass
3779	EV	104	30.00E-3	Pass	41.73	Pass	22.06	Pass	19.66	Pass	-2.25E-9	Pass	81.31	Pass	1.23	Pass	37.65	41.70	1.23E-6	100.01E-6	Pass
3780	EV	105	30.00E-3	Pass	41.52	Pass	22.18	Pass	19.34	Pass	-2.00E-9	Pass	83.41	Pass	1.20	Pass	37.50	41.42	1.20E-6	100.01E-6	Pass
3781	EV	106	30.00E-3	Pass	40.94	Pass	22.68	Pass	18.26	Fail	-3.00E-9	Pass	80.08	Pass	1.25	Pass	36.90	40.90	1.25E-6	100.01E-6	Fail
3782	EV	107	30.00E-3	Pass	40.32	Pass	23.06	Pass	17.26	Fail	-3.58E-9	Pass	81.91	Pass	1.22	Pass	36.38	40.20	1.22E-6	100.01E-6	Fail
3783	EV	108	30.00E-3	Pass	40.33	Pass	23.04	Pass	17.29	Fail	-3.35E-9	Pass	80.85	Pass	1.24	Pass	36.37	40.30	1.24E-6	100.01E-6	Fail
3784	EV	109	30.00E-3	Pass	41.35	Pass	22.36	Pass	18.99	Fail	-2.29E-9	Pass	81.44	Pass	1.23	Pass	37.44	41.30	1.23E-6	100.01E-6	Fail
3785	EV	110	30.00E-3	Pass	41.24	Pass	22.55	Pass	18.69	Fail	-3.00E-9	Pass	81.44	Pass	1.23	Pass	37.12	41.11	1.23E-6	100.01E-6	Fail
3786	EV	111	30.00E-3	Pass	40.85	Pass	22.81	Pass	18.04	Fail	-3.00E-9	Pass	82.38	Pass	1.21	Pass	36.92	40.71	1.21E-6	100.01E-6	Fail
3787	EV	112	30.00E-3	Pass	40.93	Pass	22.76	Pass	18.17	Fail	-3.00E-9	Pass	80.40	Pass	1.24	Pass	36.96	40.90	1.24E-6	100.01E-6	Fail
3788	EV	113	30.00E-3	Pass	41.01	Pass	22.74	Pass	18.27	Fail	-3.00E-9	Pass	81.18	Pass	1.23	Pass	37.07	40.91	1.23E-6	100.01E-6	Fail
3789	EV	114	30.00E-3	Pass	41.73	Pass	22.21	Pass	19.52	Pass	-2.00E-9	Pass	81.58	Pass	1.23	Pass	37.69	41.70	1.23E-6	100.01E-6	Pass
3790	EV	115	30.00E-3	Pass	41.93	Pass	22.06	Pass	19.87	Pass	-2.00E-9	Pass	82.32	Pass	1.22	Pass	37.81	41.90	1.22E-6	100.01E-6	Pass
3791	EV	116	30.00E-3	Pass	41.93	Pass	22.07	Pass	19.86	Pass	-2.00E-9	Pass	81.84	Pass	1.22	Pass	37.99	41.86	1.22E-6	100.01E-6	Pass
3792	EV	117	30.00E-3	Pass	42.06	Pass	22.07	Pass	19.99	Pass	-2.00E-9	Pass	80.40	Pass	1.24	Pass	38.03	41.92	1.24E-6	100.01E-6	Pass
3793	EV	118	30.00E-3	Pass	42.08	Pass	22.05	Pass	20.03	Pass	-2.00E-9	Pass	82.45	Pass	1.21	Pass	38.06	41.92	1.21E-6	100.01E-6	Pass
3794	EV	119	30.00E-3	Pass	42.00	Pass	22.05	Pass	19.95	Pass	-2.00E-9	Pass	82.18	Pass	1.22	Pass	38.07	41.91	1.22E-6	100.01E-6	Pass
3795	EV	120	30.00E-3	Pass	42.12	Pass	22.07	Pass	20.06	Pass	-2.00E-9	Pass	82.72	Pass	1.21	Pass	38.03	41.97	1.21E-6	100.01E-6	Pass
3796	EV	121	30.00E-3	Pass	42.11	Pass	22.11	Pass	20.00	Pass	-3.00E-9	Pass	82.32	Pass	1.22	Pass	37.96	41.93	1.22E-6	100.01E-6	Pass
3797	EV	122	30.00E-3	Pass	42.10	Pass	22.14	Pass	19.96	Pass	-2.25E-9	Pass	82.86	Pass	1.21	Pass	38.05	41.92	1.21E-6	100.01E-6	Pass
3798	EV	123	30.00E-3	Pass	42.12	Pass	22.13	Pass	19.99	Pass	-2.15E-9	Pass	82.11	Pass	1.22	Pass	38.07	41.94	1.22E-6	100.01E-6	Pass
3799	EV	124	30.00E-3	Pass	42.14	Pass	22.08	Pass	20.05	Pass	-2.00E-9	Pass	83.48	Pass	1.20	Pass	38.17	42.10	1.20E-6	100.01E-6	Pass
3800	EV	125	30.00E-3	Pass	42.22	Pass	22.04	Pass	20.18	Pass	-2.00E-9	Pass	81.31	Pass	1.23	Pass	38.21	42.11	1.23E-6	100.01E-6	Pass
3801	EV	126	30.00E-3	Pass	42.19	Pass	22.04	Pass	20.14	Pass	-2.00E-9	Pass	82.25	Pass	1.22	Pass	38.23	42.11	1.22E-6	100.01E-6	Pass
3802	EV	127	30.00E-3	Pass	42.31	Pass	22.02	Pass	20.29	Pass	-2.00E-9	Pass	81.98	Pass	1.22	Pass	38.25	42.13	1.22E-6	100.01E-6	Pass
3803	EV	128	30.00E-3	Pass	42.27	Pass	22.04	Pass	20.23	Pass	-1.08E-9	Pass	83.76	Pass	1.19	Pass	38.28	42.12	1.19E-6	100.01E-6	Pass
3804	EV	129	30.00E-3	Pass	42.18	Pass	22.00	Pass	20.18	Pass	-1.57E-9	Pass	81.91	Pass	1.22	Pass	38.19	42.11	1.22E-6	100.01E-6	Pass
3805	EV	130	30.00E-3	Pass	42.33	Pass	22.03	Pass	20.29	Pass	-1.20E-9	Pass	83.28	Pass	1.20	Pass	38.26	42.30	1.20E-6	100.01E-6	Pass
3806	EV	131	30.00E-3	Pass	42.32	Pass	21.93	Pass	20.40	Pass	-2.00E-9	Pass	82.72	Pass	1.21	Pass	38.28	42.21	1.21E-6	100.01E-6	Pass
3807	EV	132	30.00E-3	Pass	42.32	Pass	21.97	Pass	20.35	Pass	-1.00E-9	Pass	81.41	Pass	1.21	Pass	38.47	42.20	1.21E-6	98.19E-6	Pass
3808	EV	133	30.00E-3	Pass	42.32	Pass	21.99	Pass	20.33	Pass	-1.07E-9	Pass	82.32	Pass	1.22	Pass	38.29	42.17	1.22E-6	100.01E-6	Pass
3809	EV	134	30.00E-3	Pass	42.33	Pass	22.02	Pass	20.31	Pass	-1.73E-9	Pass	83.97	Pass	1.19	Pass	38.35	42.30	1.19E-6	100.01E-6	Pass
3810	EV	135	30.00E-3	Pass	42.33	Pass	21.96	Pass	20.37	Pass	-1.57E-9	Pass	83.07	Pass	1.20	Pass	38.39	42.30	1.20E-6	100.01E-6	Pass
3811	EV	136	30.00E-3	Pass	42.38	Pass	22.00	Pass	20.38	Pass	-1.39E-9	Pass	83.07	Pass	1.20	Pass	38.42	42.31	1.20E-6	100.01E-6	Pass
3812	EV	137	30.00E-3	Pass	42.39	Pass	21.96	Pass	20.43	Pass	-1.29E-9	Pass	83.41	Pass	1.20	Pass	38.44	42.31	1.20E-6	100.01E-6	Pass
3813	EV	138	30.00E-3	Pass	42.35	Pass	22.00	Pass	20.35	Pass	-2.38E-9	Pass	83.21	Pass	1.20	Pass	38.42	42.30	1.20E-6	100.01E-6	Pass
3814	EV	139	30.00E-3	Pass	42.39	Pass	21.98	Pass	20.41	Pass	-1.32E-9	Pass	83.76	Pass	1.19	Pass	38.44	42.31	1.19E-6	100.01E-6	Pass
3815	EV	140	30.00E-3	Pass	42.35	Pass	21.98	Pass	20.37	Pass	-1.00E-9	Pass	83.83	Pass	1.19	Pass	38.48	42.30	1.19E-6	100.01E-6	Pass
3816	EV	141	30.00E-3	Pass	42.53	Pass	21.96	Pass	20.56	Pass	-1.00E-9	Pass	82.18	Pass	1.22	Pass	38.61	42.50	1.22E-6	100.01E-6	Pass
3817	EV	142	30.00E-3	Pass	42.57	Pass	21.83	Pass	20.74	Pass	-1.00E-9	Pass	84.47	Pass	1.18	Pass	38.55	42.51	1.18E-6	100.01E-6	Pass
3818	EV	143	30.00E-3	Pass	42.73	Pass	21.77	Pass	20.96	Pass	-1.00E-9	Pass	83.55	Pass	1.20	Pass	38.76	42.70	1.20E-6	100.01E-6	Pass
3819	EV	144	30.00E-3	Pass	42.75	Pass	21.66	Pass	21.09	Pass	-1.00E-9	Pass	83.97	Pass	1.19	Pass	38.76	42.70	1.19E-6	100.01E-6	Pass
3820	EV	145	30.00E-3	Pass	42.74	Pass	21.67	Pass	21.07	Pass	-1.00E-9	Pass	80.54	Pass	1.21	Pass	38.85	42.65	1.21E-6	97.53E-6	Pass
3821	EV	146	30.00E-3	Pass	42.77	Pass	21.70	Pass	21.07	Pass	-1.00E-9	Pass	82.86	Pass	1.21	Pass	38.82	42.71	1.21E-6	100.01E-6	Pass
3822	EV	147	30.00E-3	Pass	42.84	Pass	21.72	Pass	21.12	Pass	-1.00E-9	Pass	82.18	Pass	1.22	Pass	38.87	42.71	1.22E-6	100.01E-6	Pass
3823	EV	148	30.00E-3	Pass	42.79	Pass	21.71	Pass	21.08	Pass	-1.00E-9	Pass	82.86	Pass	1.21	Pass	38.87	42.71	1.21E-6	100.01E-6	Pass
3824	EV	149	30.00E-3	Pass	42.76	Pass	21.67	Pass	21.09	Pass	-1.00E-9	Pass	83.48	Pass	1.20	Pass	38.83	42.71	1.20E-6	100.01E-6	Pass
3825	EV	150	30.00E-3	Pass	42.84	Pass	21.65	Pass	21.18	Pass	-1.00E-9	Pass	80.91	Pass	1.20	Pass	38.91	42.71	1.20E-6	97.34E-6	Pass
3826	EV	151	30.00E-3	Pass	42.92	Pass	21.67	Pass	21.24	Pass	-1.00E-9	Pass	82.38	Pass	1.21	Pass	38.87	42.76	1.21E-6	100.01E-6	Pass
3827	EV	152	30.00E-3	Pass	42.81	Pass	21.71	Pass	21.09	Pass	-1.00E-9	Pass	83.41	Pass	1.20	Pass	38.88	42.71	1.20E-6	100.01E-6	Pass
3828	EV	153	30.00E-3	Pass	42.91	Pass	21.65	Pass	21.26	Pass	-2.00E-9	Pass	83.97	Pass	1.19	Pass	38.78	42.72	1.19E-6	100.01E-6	Pass
3829	EV	154	30.00E-3	Pass	42.92	Pass	21.67	Pass	21.25	Pass	-1.00E-9	Pass	84.47	Pass	1.18	Pass	38.92	42.83	1.18E-6	100.01E-6	Pass
3830	EV	155	30.00E-3	Pass	42.92	Pass	21.60	Pass	21.32	Pass	-1.07E-9	Pass	80.77	Pass	1.20	Pass	38.89	42.76	1.20E-6	97.08E-6	Pass
3831	EV	156	30.00E-3	Pass	42.93	Pass	21.63	Pass	21.30	Pass	-1.00E-9	Pass	83.34	Pass	1.20	Pass	39.00	42.90	1.20E-6	100.01E-6	Pass
3832	EV	157	30.00E-3	Pass	42.74	Pass	21.75	Pass	20.99	Pass	-2.00E-9	Pass	83.34	Pass	1.20	Pass	38.72	42.70	1.20E-6	100.01E-6	Pass
3833	EV	158	30.00E-3	Pass	42.92	Pass	21.66	Pass	21.26	Pass	-1.83E-9	Pass	83.55	Pass	1.20	Pass	38.93	42.77	1.20E-6	100.01E-6	Pass
3834	EV	159	30.00E-3	Pass	43.12	Pass	21.44	Pass	21.68	Pass	-1.00E-9	Pass	81.84	Pass	1.22	Pass	39.06	42.96	1.22E-6	100.01E-6	Pass
3835	EV	160	30.00E-3	Pass	43.13	Pass	21.37	Pass	21.76	Pass	-1.00E-9	Pass	83.83	Pass	1.19	Pass	39.16	43.10	1.19E-6	100.01E-6	Pass
3836	EV	161	30.00E-3	Pass	43.15	Pass	21.35	Pass	21.80	Pass	-729.74E-12	Pass	81.64	Pass	1.22	Pass	39.15	43.10	1.22E-6	100.01E-6	Pass
3837	EV	162	30.00E-3	Pass	43.12	Pass	21.26	Pass	21.87	Pass	-1.00E-9	Pass	82.14	Pass	1.20	Pass	39.32	43.04	1.20E-6	98.65E-6	Pass
3838	EV	163	30.00E-3	Pass	43.32	Pass	21.25	Pass	22.07	Pass	-1.00E-9	Pass	81.64	Pass	1.22	Pass	39.27	43.17	1.22E-6	100.01E-6	Pass
3839	EV	164	30.00E-3	Pass	43.36	Pass	21.20	Pass	22.16	Pass	0.00E+0	Pass	84.47	Pass	1.18	Pass	39.34	43.31	1.18E-6	100.01E-6	Pass
3840	EV	165	30.00E-3	Pass	43.45	Pass	21.13	Pass	22.32	Pass	-1.00E-9	Pass	82.32	Pass	1.22	Pass	39.46	43.31	1.22E-6	100.01E-6	Pass
3841	EV	166	30.00E-3	Pass	43.49	Pass	21.11	Pass	22.37	Pass	-711.42E-12	Pass	76.83	Pass	1.19	Pass	39.56	43.32	1.19E-6	91.35E-6	Pass
3842	EV	167	30.00E-3	Pass	43.52	Pass	21.07	Pass	22.45	Pass	-1.00E-9	Pass	82.52	Pass	1.21	Pass	39.45	43.34	1.21E-6	100.01E-6	Pass
3843	EV	168	30.00E-3	Pass	43.52	Pass	21.10	Pass	22.42	Pass	-1.00E-9	Pass	84.40	Pass	1.19	Pass	39.53	43.40	1.19E-6	100.01E-6	Pass
3844	EV	169	30.00E-3	Pass	43.52	Pass	21.10	Pass	22.42	Pass	-1.00E-9	Pass	82.85	Pass	1.21	Pass	39.53	43.37	1.21E-6	99.99E-6	Pass
3845	EV	170	30.00E-3	Pass	43.34	Pass	21.23	Pass	22.11	Pass	-1.00E-9	Pass	83.97	Pass	1.19	Pass	39.38	43.30	1.19E-6	100.01E-6	Pass
3846	EV	171	30.00E-3	Pass	42.56	Pass	21.66	Pass	20.90	Pass	-2.00E-9	Pass	82.18	Pass	1.22	Pass	38.57	42.51	1.22E-6	100.01E-6	Pass
3847	EV	172	30.00E-3	Pass	43.34	Pass	21.23	Pass	22.11	Pass	-1.00E-9	Pass	83.28	Pass	1.20	Pass	39.42	43.30	1.20E-6	100.01E-6	Pass
3848	EV	173	30.00E-3	Pass	43.72	Pass	21.00	Pass	22.72	Pass	0.00E+0	Pass	82.18	Pass	1.22	Pass	39.74	43.58	1.22E-6	100.01E-6	Pass
3849	EV	174	30.00E-3	Pass	43.55	Pass	21.06	Pass	22.49	Pass	-1.00E-9	Pass	82.72	Pass	1.21	Pass	39.62	43.50	1.21E-6	100.01E-6	Pass
3850	EV	175	30.00E-3	Pass	43.37	Pass	21.16	Pass	22.20	Pass	-1.00E-9	Pass	82.25	Pass	1.22	Pass	39.39	43.31	1.22E-6	100.01E-6	Pass
3851	EV	176	30.00E-3	Pass	43.93	Pass	20.75	Pass	23.19	Pass	1.00E-9	Pass	82.45	Pass	1.21	Pass	39.97	43.90	1.21E-6	100.01E-6	Pass
3852	EV	177	30.00E-3	Pass	43.98	Pass	20.69	Pass	23.30	Pass	0.00E+0	Pass	82.79	Pass	1.21	Pass	40.01	43.91	1.21E-6	100.01E-6	Pass
3853	EV	178	30.00E-3	Pass	43.93	Pass	20.73	Pass	23.19	Pass	0.00E+0	Pass	83.28	Pass	1.20	Pass	39.90	43.90	1.20E-6	100.01E-6	Pass
3854	EV	179	30.00E-3	Pass	43.93	Pass	20.66	Pass	23.27	Pass	-556.68E-12	Pass	82.52	Pass	1.21	Pass	39.99	43.90	1.21E-6	100.01E-6	Pass
3855	EV	180	30.00E-3	Pass	44.33	Pass	20.44	Pass	23.89	Pass	1.89E-9	Pass	82.18	Pass	1.22	Pass	40.29	44.30	1.22E-6	100.01E-6	Pass
3856	EV	181	30.00E-3	Pass	44.34	Pass	20.29	Pass	24.05	Pass	2.00E-9	Pass	82.72	Pass	1.21	Pass	40.39	44.30	1.21E-6	100.01E-6	Pass
